PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1210,0,3,"Sullivan, Mr. George",male,34.9,0,0,191260,43.99,,S
1211,0,2,"Davis, Mr. James",male,54.9,0,0,234766,22.04,E138,C
1212,0,3,"Johnson, Mr. Harry",male,36.6,1,0,373787,20.6,,S
1213,0,1,"Murphy, Mr. Robert",male,,0,0,245156,2.99,,S
1214,0,3,"Nilsson, Mr. John",male,24.5,0,1,263376,15.3,,Q
1215,0,3,"Miller, Mrs. Mary",female,,0,0,302253,9.79,,C
1216,1,2,"Davis, Mrs. Helen",female,41.8,1,1,178042,28.76,,S
1217,0,1,"Larsson, Mr. Albert",male,51.6,0,0,307446,203.55,,C
1218,0,3,"Carlsson, Mr. Charles",male,39.2,0,0,229916,11.59,,S
1219,0,3,"Miller, Mr. George",male,27.8,0,0,172036,11.17,,S
1220,0,2,"Williams, Mr. Edward",male,48.3,0,0,397259,10.91,,S
1221,1,3,"Williams, Mrs. Ada",female,0.4,0,0,257516,1.01,,Q
1222,1,1,"Johnson, Mrs. Alice",female,9.1,0,3,296771,47.76,,S
1223,0,2,"Brown, Mr. Charles",male,38.5,0,0,162335,4.88,E142,C
1224,0,3,"Johnson, Mr. George",male,29.2,1,5,298074,3.63,,S
1225,1,2,"Kelly, Mr. Robert",male,,0,0,268607,23.17,,S
1226,0,3,"Brown, Mr. Albert",male,,0,0,236556,4.16,,C
1227,0,2,"Williams, Mr. Albert",male,37.0,1,0,243332,18.5,D111,S
1228,1,2,"O'Brien, Mrs. Ada",female,17.6,1,0,140000,60.88,E117,S
1229,1,3,"Miller, Mrs. Bertha",female,,0,2,228637,8.61,,S
1230,0,2,"Smith, Mr. Charles",male,42.9,0,1,225696,5.45,,C
1231,0,3,"Nilsson, Mr. William",male,,1,0,351003,34.38,,S
1232,1,2,"Larsson, Mrs. Margaret",female,57.2,1,0,256881,7.75,,S
1233,1,2,"Jones, Mr. Harry",male,,0,0,302828,12.05,E5,S
1234,0,1,"Smith, Mr. Edward",male,32.8,0,5,359604,142.86,,Q
1235,0,3,"Nilsson, Mr. Harry",male,7.7,0,0,397640,4.48,,S
1236,0,2,"Johnson, Mrs. Mary",female,21.6,0,1,247752,11.21,,C
1237,0,3,"O'Brien, Mr. Robert",male,26.3,0,0,151316,4.25,,C
1238,1,3,"Clark, Mrs. Bertha",female,43.7,0,3,315236,23.07,,S
1239,0,3,"Sullivan, Mrs. Nellie",female,20.4,0,1,277835,4.08,,S
1240,1,1,"Jones, Mrs. Margaret",female,,0,6,290650,104.1,,S
1241,0,3,"Miller, Mrs. Anna",female,29.0,0,0,293767,10.72,,S
1242,0,3,"Davis, Mr. Thomas",male,26.5,0,0,343474,7.14,,S
1243,0,3,"O'Brien, Mr. George",male,32.5,0,0,295411,10.53,,C
1244,1,3,"Taylor, Mrs. Emma",female,23.5,0,0,152339,8.15,,S
1245,1,3,"Andersson, Mrs. Clara",female,23.0,1,1,210555,5.98,,S
1246,0,3,"Smith, Mr. Albert",male,,0,0,122394,1.83,,S
1247,0,1,"Sullivan, Mr. Arthur",male,25.5,1,0,383222,26.96,,S
1248,1,1,"Andersson, Mrs. Margaret",female,22.3,0,0,216302,82.16,,S
1249,1,3,"Murphy, Mrs. Nellie",female,,0,1,166132,9.1,,C
1250,0,3,"Brown, Mr. William",male,34.8,0,0,240387,16.74,,S
1251,0,3,"Smith, Mr. Thomas",male,38.2,3,0,185535,12.33,,S
1252,0,3,"Kelly, Mr. Charles",male,32.3,0,0,326057,0.56,,C
1253,0,1,"Nilsson, Mr. Edward",male,42.9,0,0,209370,94.92,,S
1254,1,1,"Jones, Mr. William",male,37.1,0,2,334285,23.15,B141,C
1255,0,3,"Wilson, Mr. Walter",male,24.9,3,0,197363,11.44,,S
1256,0,2,"Moore, Mr. Albert",male,22.5,5,0,329252,3.73,E147,C
1257,0,2,"Nilsson, Mr. Harry",male,33.4,0,0,324995,33.52,,S
1258,0,3,"Davis, Mrs. Elizabeth",female,,0,0,291167,19.54,,S
1259,1,1,"Murphy, Mrs. Rose",female,,0,0,224441,57.97,,S
1260,0,3,"Nilsson, Mr. John",male,45.7,0,0,335570,19.01,,S
1261,0,2,"Nilsson, Mr. Frank",male,21.4,0,0,181509,7.03,,C
1262,1,3,"Miller, Mrs. Emma",female,27.6,2,0,297229,6.68,,S
1263,1,2,"Moore, Mr. Albert",male,38.4,1,1,279353,32.86,,S
1264,1,3,"Miller, Mrs. Elizabeth",female,,0,1,114540,0.25,,S
1265,1,1,"Peterson, Mrs. Edith",female,42.1,0,4,131725,59.75,,S
1266,0,1,"Peterson, Mr. James",male,28.1,0,2,247607,89.87,C110,S
1267,1,2,"Andersson, Mrs. Helen",female,11.4,0,0,339170,11.52,,S
1268,0,3,"Wilson, Mr. Albert",male,,0,0,194402,26.22,,S
1269,0,3,"Murphy, Mr. Henry",male,,0,0,129173,31.34,,S
1270,1,2,"Moore, Mr. Joseph",male,33.8,0,0,380591,23.11,,Q
1271,0,3,"Larsson, Mr. Harry",male,13.6,0,0,104318,3.81,,S
1272,0,3,"Kelly, Mrs. Ada",female,29.6,1,0,254289,19.26,,S
1273,0,3,"Larsson, Mr. Harry",male,37.8,0,0,118803,39.41,,S
1274,0,1,"Peterson, Mr. Charles",male,12.9,0,0,193784,72.82,,C
1275,1,3,"Brown, Mr. George",male,44.5,0,0,304150,10.14,,S
1276,1,1,"Sullivan, Mrs. Bertha",female,23.7,0,0,160409,30.66,,S
1277,0,2,"Sullivan, Mr. Edward",male,46.6,3,0,237601,21.1,,S
1278,0,3,"Clark, Mr. Henry",male,21.5,1,0,395482,10.4,,S
1279,1,1,"Carlsson, Mrs. Edith",female,14.6,0,3,258910,5.06,,S
1280,0,3,"Nilsson, Mr. Joseph",male,,1,0,206579,18.42,,C
1281,1,3,"Sullivan, Mrs. Florence",female,27.7,0,0,286497,3.38,,S
1282,0,3,"Larsson, Mr. Edward",male,,5,0,181670,43.98,,S
1283,1,3,"Murphy, Mrs. Florence",female,26.0,0,0,231445,12.48,,C
1284,1,1,"Miller, Mrs. Alice",female,33.7,0,0,371245,58.16,D17,S
1285,1,2,"O'Brien, Mr. Albert",male,26.6,0,0,126966,18.03,,S
1286,0,3,"Larsson, Mr. Henry",male,,1,1,336871,11.47,,S
1287,1,1,"Miller, Mrs. Clara",female,5.1,0,0,248512,50.05,,Q
1288,0,2,"Taylor, Mr. Henry",male,34.5,1,0,239511,3.33,,S
1289,1,1,"Kelly, Mrs. Anna",female,27.8,0,0,331066,163.21,D15,S
1290,1,1,"Andersson, Mr. Frank",male,51.5,2,0,380330,73.07,,S
1291,0,2,"Johnson, Mr. Arthur",male,15.8,0,0,149755,34.76,,S
1292,1,1,"Carlsson, Mr. Harry",male,3.7,2,0,236265,15.85,D3,S
1293,1,3,"Johnson, Mrs. Rose",female,37.7,0,3,207778,5.75,,C
1294,0,3,"Davis, Mr. George",male,33.9,0,0,274985,7.6,,S
1295,0,3,"Kelly, Mrs. Clara",female,14.9,4,0,152436,3.91,,C
1296,1,2,"Nilsson, Mrs. Florence",female,,5,0,218642,27.53,,S
1297,0,1,"Davis, Mr. Albert",male,50.5,0,1,299153,56.29,,Q
1298,0,1,"Kelly, Mr. George",male,48.8,0,0,117853,84.73,,Q
1299,1,3,"Johnson, Mrs. Florence",female,0.4,0,0,387896,6.58,,S
1300,0,3,"Johnson, Mr. Frank",male,22.6,0,1,208596,23.92,,S
1301,1,1,"Taylor, Mrs. Margaret",female,52.3,0,0,133003,122.49,A125,C
1302,0,3,"Murphy, Mr. John",male,22.3,0,0,177275,17.98,,S
1303,0,1,"Nilsson, Mr. Joseph",male,22.1,0,3,195753,76.38,,S
1304,1,3,"Moore, Mrs. Rose",female,25.0,1,1,240877,26.63,,Q
1305,0,3,"Miller, Mr. Joseph",male,,1,0,260092,20.15,,S
1306,1,3,"Andersson, Mr. Frank",male,5.1,0,0,129824,10.65,,S
1307,0,3,"Williams, Mr. Arthur",male,,0,0,353625,7.16,,C
1308,1,3,"Jones, Mr. Frank",male,,0,0,160877,9.15,,S
1309,0,2,"Davis, Mr. Thomas",male,32.5,1,0,141747,23.91,,S
1310,1,3,"Andersson, Mrs. Margaret",female,41.4,0,0,249295,2.56,,S
1311,0,1,"Miller, Mr. Albert",male,8.7,0,0,103555,33.87,A24,S
1312,0,3,"Moore, Mr. Albert",male,16.1,0,1,382856,26.36,,Q
1313,1,3,"Sullivan, Mrs. Florence",female,46.0,0,1,348573,22.38,,Q
1314,1,3,"Nilsson, Mr. Arthur",male,36.5,1,0,344537,9.21,,S
1315,0,3,"Larsson, Mr. Thomas",male,20.4,1,1,152517,63.77,,C
1316,1,3,"Sullivan, Mrs. Ada",female,45.8,0,0,228251,19.37,,S
1317,1,3,"Miller, Mrs. Edith",female,,0,0,263846,12.01,,S
1318,0,3,"O'Brien, Mr. James",male,,3,2,175754,22.67,,S
1319,0,1,"Miller, Mr. Henry",male,,0,0,351844,42.33,,S
1320,0,1,"Nilsson, Mr. Henry",male,23.2,1,0,305843,36.77,D54,S
1321,0,2,"Clark, Mr. Frank",male,33.0,1,0,263763,15.46,F85,S
1322,1,1,"Davis, Mr. Albert",male,26.4,1,0,277240,70.92,,S
1323,0,3,"Williams, Mr. Albert",male,42.1,0,1,225267,6.01,,S
1324,0,2,"Kelly, Mr. Thomas",male,7.6,0,5,142039,43.17,D142,Q
1325,0,3,"Larsson, Mr. John",male,8.1,2,1,323686,8.53,,Q
1326,0,2,"Smith, Mr. George",male,31.5,0,1,158429,2.93,E111,C
1327,1,1,"Smith, Mrs. Nellie",female,22.1,0,0,291728,76.53,,S
1328,0,3,"Carlsson, Mr. Harry",male,20.2,0,2,103517,9.69,,S
1329,1,3,"Andersson, Mr. William",male,4.2,0,0,376243,20.91,,S
1330,0,3,"Miller, Mr. Robert",male,29.3,1,2,118925,6.97,,S
1331,0,3,"Davis, Mr. Thomas",male,28.3,0,0,336945,18.52,,S
1332,0,3,"Peterson, Mrs. Mary",female,38.1,2,2,149607,13.92,,S
1333,0,2,"Smith, Mr. Charles",male,30.0,1,0,306362,35.34,,S
1334,0,3,"Peterson, Mr. James",male,27.1,0,0,221128,12.4,,C
1335,0,3,"Williams, Mr. Albert",male,45.5,0,0,240851,5.74,,S
1336,0,3,"Andersson, Mrs. Rose",female,10.6,1,5,143518,14.46,,S
1337,0,1,"Sullivan, Mr. John",male,36.5,0,1,383386,26.99,,S
1338,0,3,"Wilson, Mr. Albert",male,5.6,4,0,131446,1.17,,S
1339,0,1,"Andersson, Mr. Edward",male,,1,0,197987,37.69,,S
1340,0,1,"Brown, Mr. Walter",male,12.0,0,0,133911,151.3,,S
1341,0,2,"Taylor, Mr. Harry",male,,2,0,350280,55.25,,C
1342,0,3,"Davis, Mr. George",male,,0,0,274282,2.52,,S
1343,1,3,"Smith, Mrs. Elizabeth",female,28.8,0,0,264797,21.84,,S
1344,1,3,"Nilsson, Mrs. Bertha",female,13.5,1,0,248264,32.91,,S
1345,0,3,"O'Brien, Mr. Thomas",male,24.8,2,2,204677,4.28,,S
1346,0,2,"Andersson, Mr. Frank",male,18.3,0,2,329329,43.48,,S
1347,0,2,"Wilson, Mr. Harry",male,34.4,0,0,244099,5.18,E43,S
1348,0,2,"Williams, Mrs. Mary",female,15.1,0,0,239301,15.52,,S
1349,0,3,"Davis, Mr. George",male,47.6,0,0,387792,15.17,,C
1350,1,1,"Sullivan, Mrs. Clara",female,5.5,0,0,297135,28.36,,S
1351,0,3,"Smith, Mr. Thomas",male,17.7,0,0,195019,27.87,,S
1352,0,3,"Williams, Mr. George",male,52.5,0,0,229690,11.22,,S
1353,0,2,"Miller, Mr. Edward",male,22.9,2,0,350536,30.6,,S
1354,1,3,"Kelly, Mr. Robert",male,10.6,0,0,294161,4.89,,S
1355,0,3,"Larsson, Mrs. Mary",female,32.1,0,0,127620,38.38,,S
1356,1,3,"Peterson, Mrs. Helen",female,22.3,1,0,212386,16.53,,C
1357,0,3,"Nilsson, Mr. Albert",male,17.3,1,0,222462,16.02,,S
1358,0,2,"Brown, Mr. Robert",male,13.7,2,1,104233,22.4,,S
1359,0,2,"Taylor, Mrs. Clara",female,67.8,0,0,312024,24.24,,S
1360,0,3,"Jones, Mrs. Nellie",female,25.5,0,0,110405,19.08,,C
1361,0,3,"Carlsson, Mr. Edward",male,2.0,0,0,353810,8.55,,S
1362,1,2,"Smith, Mr. John",male,49.9,0,0,391558,4.88,,S
1363,0,3,"Sullivan, Mr. Joseph",male,37.6,0,0,206278,3.42,,S
1364,0,3,"Larsson, Mr. Robert",male,18.3,0,0,263839,11.96,,S
1365,1,3,"O'Brien, Mr. Joseph",male,15.9,0,0,292201,33.58,,S
1366,0,1,"Sullivan, Mr. Charles",male,38.4,0,0,200505,63.21,,S
1367,1,3,"Sullivan, Mr. Henry",male,,0,0,233345,25.56,,S
1368,0,3,"Larsson, Mr. William",male,2.0,0,0,130781,10.67,,C
1369,0,1,"Carlsson, Mr. Walter",male,54.0,0,0,261159,189.98,,S
1370,1,2,"O'Brien, Mrs. Clara",female,22.9,0,0,340294,23.81,F45,S
1371,1,3,"Johnson, Mrs. Ethel",female,49.9,0,0,277553,14.25,,S
1372,1,1,"Smith, Mr. William",male,,0,1,394600,146.44,,S
1373,1,3,"Kelly, Mrs. Mary",female,,0,0,164277,15.77,,S
1374,0,3,"Williams, Mrs. Emma",female,43.5,0,0,295217,18.5,,C
1375,0,2,"Nilsson, Mr. Charles",male,19.9,0,0,377156,17.64,E70,S
1376,0,3,"Nilsson, Mr. Thomas",male,2.9,1,0,389952,14.96,,C
1377,0,2,"Carlsson, Mrs. Ada",female,23.1,0,0,339340,5.59,,S
1378,0,3,"Murphy, Mrs. Emma",female,34.6,0,0,116632,27.63,,C
1379,1,2,"Johnson, Mrs. Bertha",female,,5,1,108217,42.28,F65,S
1380,1,3,"Larsson, Mrs. Margaret",female,24.7,0,0,143016,8.9,,S
1381,1,1,"Johnson, Mr. Thomas",male,45.0,0,0,162729,67.27,,S
1382,0,2,"Sullivan, Mr. Charles",male,30.5,0,0,163728,56.55,,S
1383,1,3,"Moore, Mr. Harry",male,17.2,1,1,207844,9.11,,S
1384,0,2,"Brown, Mr. Charles",male,,0,2,146896,29.8,,S
1385,0,3,"Nilsson, Mr. Henry",male,31.8,0,1,388944,13.56,,Q
1386,1,2,"Andersson, Mr. Arthur",male,0.4,0,1,144501,4.11,,C
1387,0,3,"Williams, Mr. Frank",male,35.0,0,4,312456,16.37,,C
1388,1,1,"Murphy, Mrs. Mary",female,,0,0,334532,166.62,,S
1389,0,3,"Larsson, Mr. Thomas",male,29.3,1,0,326545,9.87,,C
1390,0,3,"Nilsson, Mr. George",male,41.5,0,3,199647,3.94,,S
1391,0,2,"Andersson, Mr. Robert",male,19.6,0,0,330294,31.62,,S
1392,0,1,"Clark, Mr. Charles",male,,0,0,155245,17.67,E113,S
1393,1,1,"Wilson, Mrs. Helen",female,7.1,0,0,339648,18.89,,S
1394,1,3,"Miller, Mrs. Margaret",female,34.7,1,2,100576,39.08,,S
1395,1,2,"Taylor, Mrs. Ada",female,56.3,0,1,205214,36.42,,S
1396,0,3,"Williams, Mr. Albert",male,15.1,0,1,261739,12.35,,S
1397,0,2,"Murphy, Mr. Walter",male,18.4,0,2,280396,25.05,,C
1398,0,2,"Miller, Mr. George",male,19.1,0,0,136951,7.76,,Q
1399,0,3,"O'Brien, Mr. James",male,,0,0,345992,13.41,,S
1400,1,3,"Williams, Mrs. Alice",female,14.1,1,0,188815,4.34,,S
1401,1,1,"Clark, Mrs. Emma",female,34.9,0,0,126660,25.84,,C
1402,1,1,"Wilson, Mrs. Florence",female,40.9,1,0,351227,134.11,,S
1403,1,1,"Miller, Mr. Charles",male,36.5,1,0,257978,49.4,,Q
1404,1,3,"Nilsson, Mrs. Clara",female,4.2,1,0,360243,7.01,,C
1405,0,3,"Davis, Mr. Arthur",male,42.9,0,2,223800,15.59,,S
1406,0,3,"Sullivan, Mrs. Clara",female,42.1,0,0,387853,6.77,,S
1407,1,3,"Williams, Mr. Edward",male,40.6,4,1,312429,9.66,,Q
1408,0,3,"Clark, Mr. Walter",male,34.2,1,2,257862,35.36,,Q
1409,0,3,"Taylor, Mr. Joseph",male,32.1,1,0,303310,3.06,,S
1410,0,3,"Davis, Mrs. Bertha",female,43.5,0,0,137550,31.64,,S
1411,0,2,"Kelly, Mr. Edward",male,55.9,0,1,125851,101.28,E120,S
1412,0,1,"Johnson, Mr. James",male,15.7,1,0,283087,20.23,,S
1413,1,2,"Smith, Mrs. Nellie",female,,0,0,389473,5.7,,Q
1414,0,1,"Brown, Mr. Joseph",male,27.8,0,0,214491,108.95,,C
1415,1,3,"Murphy, Mr. Charles",male,27.2,0,0,377632,12.57,,S
1416,1,3,"Smith, Mr. George",male,7.5,0,0,241505,6.0,,S
1417,0,1,"Davis, Mr. Joseph",male,25.0,0,0,127254,170.27,,C
1418,1,1,"Murphy, Mrs. Emma",female,15.0,0,0,340995,52.62,,S
1419,1,3,"Kelly, Mrs. Nellie",female,22.5,0,0,176192,14.16,,S
1420,0,3,"Smith, Mr. Charles",male,13.6,0,2,378365,19.53,,S
1421,1,2,"Moore, Mrs. Clara",female,,0,0,367493,24.91,,S
1422,0,3,"Davis, Mr. Frank",male,,0,2,145656,11.67,,C
1423,0,1,"Kelly, Mr. John",male,30.4,2,1,159439,123.75,,C
1424,1,1,"Moore, Mr. Walter",male,6.4,0,0,161839,16.06,,S
1425,1,3,"Brown, Mr. John",male,8.8,0,0,259333,24.25,,S
1426,1,3,"Brown, Mr. John",male,34.1,1,0,294557,9.11,,S
1427,1,1,"Sullivan, Mrs. Bertha",female,17.8,2,1,169766,113.3,,S
1428,1,3,"Murphy, Mrs. Ada",female,44.0,0,2,355713,11.29,,C
1429,0,3,"O'Brien, Mr. Edward",male,32.2,0,0,291408,7.03,,S
1430,0,3,"Murphy, Mr. Thomas",male,,0,0,198407,10.62,,Q
1431,1,3,"O'Brien, Mrs. Edith",female,48.7,0,1,267427,14.48,,S
1432,1,3,"Carlsson, Mrs. Emma",female,24.7,1,0,307628,16.26,,S
1433,1,3,"Miller, Mrs. Alice",female,21.0,4,0,218156,14.67,,S
1434,0,3,"Carlsson, Mr. Albert",male,41.2,3,1,306687,6.6,,S
1435,1,1,"Moore, Mrs. Nellie",female,36.1,0,0,398410,28.97,,S
1436,0,1,"Williams, Mr. James",male,26.4,0,0,269867,31.63,D93,S
1437,0,2,"Sullivan, Mr. James",male,48.5,3,2,151063,14.34,,S
1438,0,3,"Murphy, Mr. Robert",male,26.0,0,0,188013,18.28,,Q
1439,1,2,"Williams, Mr. John",male,29.5,0,0,191220,28.71,,S
1440,0,3,"Wilson, Mr. Thomas",male,29.3,1,0,217510,7.34,,S
1441,0,3,"Sullivan, Mr. John",male,15.9,0,0,188782,11.72,,S
1442,1,1,"Johnson, Mr. Joseph",male,30.1,0,1,146598,17.72,,S
1443,1,3,"Sullivan, Mrs. Rose",female,48.6,2,0,320970,8.57,,S
1444,0,2,"Andersson, Mr. Edward",male,,0,0,140623,10.92,,S
1445,0,3,"Carlsson, Mr. Albert",male,29.4,0,0,222955,5.9,,S
1446,0,1,"Moore, Mr. William",male,,0,0,306266,77.81,,S
1447,1,3,"Peterson, Mrs. Edith",female,33.6,0,0,383319,36.16,,S
1448,0,3,"Smith, Mr. Thomas",male,39.5,0,0,345415,12.21,,S
1449,0,3,"Davis, Mr. Harry",male,37.5,0,0,345803,25.5,,C
1450,0,3,"Larsson, Mr. Albert",male,24.4,0,0,159102,21.87,,C
1451,1,3,"Johnson, Mrs. Mary",female,33.5,1,0,356868,7.62,,C
1452,1,3,"Johnson, Mrs. Rose",female,35.7,0,2,256811,20.3,,S
1453,0,3,"Miller, Mr. Walter",male,14.9,1,0,159002,37.56,,Q
1454,0,3,"Wilson, Mr. Walter",male,31.4,0,0,152711,3.85,,Q
1455,1,1,"Clark, Mrs. Emma",female,0.4,0,0,181545,133.95,,C
1456,0,3,"Clark, Mr. Harry",male,35.8,0,0,333551,11.06,,S
1457,0,3,"Wilson, Mr. Henry",male,,0,0,191544,6.64,,S
1458,0,3,"Peterson, Mr. Arthur",male,39.5,1,2,203901,15.55,,C
1459,1,2,"Jones, Mr. Frank",male,23.5,0,0,160124,23.72,,C
1460,0,3,"Williams, Mr. Albert",male,33.3,0,1,170998,50.27,,S
1461,0,2,"Larsson, Mr. Thomas",male,,0,0,381574,10.27,,S
1462,0,3,"Brown, Mrs. Edith",female,,0,0,117211,12.19,,S
1463,1,1,"Larsson, Mrs. Edith",female,28.6,0,1,259856,73.71,,S
1464,0,3,"O'Brien, Mr. Walter",male,31.0,0,0,351054,6.83,,C
1465,0,3,"Peterson, Mrs. Emma",female,44.6,0,0,232964,5.26,,S
1466,0,1,"Moore, Mr. Harry",male,8.0,0,0,380705,51.56,E64,S
1467,0,3,"Wilson, Mr. John",male,24.5,0,0,288094,10.75,,C
1468,0,2,"Sullivan, Mr. John",male,47.7,0,0,266692,7.41,E12,S
1469,0,3,"Carlsson, Mrs. Alice",female,42.7,0,0,309732,22.73,,S
1470,0,3,"Larsson, Mrs. Mary",female,34.2,0,0,216837,17.01,,C
1471,1,3,"Larsson, Mrs. Margaret",female,7.9,1,0,118709,3.96,,S
1472,1,3,"Peterson, Mrs. Ada",female,28.3,1,0,345510,8.29,,S
1473,0,3,"Kelly, Mr. Thomas",male,20.7,2,3,249252,12.89,,C
1474,1,2,"Carlsson, Mrs. Mary",female,33.6,0,1,230713,29.17,,C
1475,1,2,"Miller, Mrs. Rose",female,17.7,3,0,339195,16.18,,C
1476,1,3,"Moore, Mrs. Florence",female,14.6,0,1,388302,18.73,,S
1477,0,3,"Kelly, Mr. Robert",male,0.4,5,1,175606,14.91,,S
1478,0,3,"Davis, Mr. Albert",male,46.1,0,0,205447,20.3,,C
1479,0,3,"Andersson, Mr. Thomas",male,23.4,0,1,344977,6.1,,S
1480,1,2,"Jones, Mr. William",male,31.2,0,0,279860,26.02,,S
1481,0,3,"Moore, Mr. James",male,29.0,0,0,111640,11.09,,S
1482,0,1,"Smith, Mr. Charles",male,,1,0,216545,153.29,,S
1483,1,3,"Peterson, Mr. Harry",male,11.4,1,0,210298,5.99,,S
1484,1,1,"Murphy, Mr. Joseph",male,14.9,5,0,361823,92.7,,S
1485,1,2,"Jones, Mr. Henry",male,18.9,0,0,281037,18.36,,S
1486,0,2,"Kelly, Mr. William",male,34.1,0,0,291240,15.31,,Q
1487,1,2,"Carlsson, Mrs. Florence",female,17.9,0,0,238819,12.88,,S
1488,0,3,"Murphy, Mr. Arthur",male,53.5,8,1,125895,9.13,,S
1489,1,2,"Murphy, Mr. William",male,,0,0,246069,51.56,,S
1490,1,2,"Brown, Mrs. Mary",female,40.3,1,0,242232,14.97,,S
1491,0,2,"Clark, Mr. Henry",male,27.3,0,0,335698,49.03,,Q
1492,0,2,"Andersson, Mr. George",male,50.2,0,0,138110,15.3,F25,C
1493,1,2,"Kelly, Mr. Edward",male,25.9,3,0,291913,19.82,,C
1494,1,1,"Larsson, Mr. George",male,28.6,0,0,370992,71.53,,C
1495,1,3,"Brown, Mrs. Mary",female,31.4,0,0,172061,34.04,,Q
1496,0,3,"Andersson, Mr. Albert",male,38.8,0,0,235841,21.01,,S
1497,0,3,"Moore, Mr. Walter",male,37.9,1,0,334436,7.96,,S
1498,0,3,"Andersson, Mr. Henry",male,22.3,0,0,161486,3.04,,S
1499,0,2,"Larsson, Mr. Harry",male,21.5,0,1,104777,12.16,,S
1500,1,3,"Taylor, Mrs. Alice",female,38.0,0,0,332797,28.15,,S
1501,0,3,"Nilsson, Mr. Charles",male,,0,1,206033,4.22,,S
1502,0,3,"Murphy, Mr. Thomas",male,23.5,0,0,214796,3.2,,S
1503,1,1,"Johnson, Mr. Harry",male,6.8,0,0,346964,41.18,,S
1504,0,2,"Larsson, Mr. Arthur",male,,3,0,365181,7.36,,S
1505,1,2,"Johnson, Mr. Henry",male,37.7,3,0,212653,8.46,,S
1506,0,2,"Larsson, Mrs. Mary",female,54.3,0,0,231650,2.7,,C
1507,0,3,"Murphy, Mrs. Anna",female,12.2,1,0,106373,13.42,,S
1508,1,3,"Carlsson, Mrs. Emma",female,23.0,0,0,315571,15.44,,Q
1509,0,3,"Moore, Mrs. Ada",female,23.5,0,0,123062,9.97,,C
1510,1,3,"Larsson, Mrs. Ethel",female,,0,0,241305,3.09,,S
1511,0,3,"Williams, Mr. Harry",male,,0,0,207908,6.75,,S
1512,1,3,"Jones, Mrs. Elizabeth",female,16.3,0,4,234707,15.09,,S
1513,1,3,"Brown, Mrs. Emma",female,36.8,0,0,371560,16.6,,C
1514,1,1,"Davis, Mrs. Edith",female,23.3,1,0,190022,11.58,,S
1515,0,1,"Clark, Mr. Walter",male,11.9,0,0,386229,73.2,E90,S
1516,1,1,"Miller, Mr. Frank",male,16.5,0,1,362354,38.58,B90,S
1517,1,3,"Peterson, Mrs. Clara",female,53.3,0,5,370916,11.36,,S
1518,1,3,"Jones, Mrs. Ada",female,34.4,0,1,301169,3.35,,Q
1519,1,2,"Andersson, Mrs. Nellie",female,,0,0,391460,3.37,,S
1520,0,3,"Nilsson, Mr. John",male,25.5,0,0,128902,9.76,,S
1521,1,1,"Davis, Mr. Albert",male,33.1,1,0,154777,64.27,,S
1522,0,3,"Moore, Mr. Edward",male,32.9,1,0,356588,5.41,,C
1523,0,2,"Davis, Mrs. Alice",female,33.1,0,1,305053,46.22,,C
1524,1,1,"Nilsson, Mr. Harry",male,30.6,1,0,274809,37.63,,S
1525,0,3,"Andersson, Mr. Robert",male,41.2,3,0,322415,6.04,,S
1526,1,2,"Jones, Mrs. Bertha",female,29.3,0,0,105755,17.41,,S
1527,0,2,"Davis, Mr. Edward",male,15.3,0,1,368810,15.77,D3,S
1528,1,2,"Clark, Mrs. Emma",female,20.4,0,0,329442,9.22,,Q
1529,0,3,"Johnson, Mr. Thomas",male,1.3,0,0,167395,15.35,,S
1530,1,3,"O'Brien, Mrs. Rose",female,57.4,2,0,291344,15.27,,S
1531,1,2,"O'Brien, Mr. Thomas",male,41.1,0,0,124456,17.69,,S
1532,1,3,"Jones, Mrs. Ada",female,17.4,0,0,195581,13.33,,S
1533,0,3,"Williams, Mrs. Florence",female,25.1,0,0,110290,11.07,,S
1534,0,2,"O'Brien, Mr. Harry",male,,0,0,327643,15.83,,S
1535,0,2,"Taylor, Mr. James",male,50.6,2,2,122073,5.1,,S
1536,0,1,"Larsson, Mr. Edward",male,9.1,0,2,205141,75.48,D57,C
1537,1,1,"Carlsson, Mrs. Helen",female,,0,0,278224,130.41,,S
1538,1,3,"Larsson, Mrs. Edith",female,27.5,2,1,311092,13.35,,S
1539,0,1,"Brown, Mr. Edward",male,40.6,0,0,244106,54.88,,S
1540,0,3,"Carlsson, Mr. William",male,27.5,0,2,287625,20.61,,S
1541,0,3,"Miller, Mr. Walter",male,4.4,0,1,242234,13.36,,S
1542,1,1,"O'Brien, Mrs. Clara",female,25.5,0,0,239076,37.37,,S
1543,0,3,"Murphy, Mrs. Anna",female,15.4,0,0,188374,20.58,,S
1544,0,2,"Jones, Mr. Walter",male,30.1,0,0,206068,11.42,,S
1545,0,3,"Brown, Mr. William",male,49.1,0,1,212064,4.41,,S
1546,1,3,"Larsson, Mr. Harry",male,4.6,2,0,155271,5.48,,S
1547,0,3,"Moore, Mr. Albert",male,17.8,0,0,115702,7.06,,C
1548,0,3,"Johnson, Mr. John",male,21.3,0,0,128819,3.23,,S
1549,0,1,"Sullivan, Mr. William",male,23.7,0,3,272415,163.29,,S
1550,0,3,"Smith, Mr. Harry",male,,1,2,201703,2.15,,S
